tokens,ner_tags
"[""#"", ""#"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8""]","[""email-enronsent37_01-0007"", ""availability."", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-""]"
"[""#"", ""#"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7""]","[""email-enronsent37_01-0008"", ""follows:"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-""]"
"[""#"", ""#"", ""1"", ""2"", ""3"", ""4"", ""5""]","[""email-enronsent37_01-0009"", ""Pennsylvania"", ""-"", ""-"", ""stephen"", ""stephen"", ""stephen""]"
"[""#"", ""#"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9"", ""10""]","[""email-enronsent37_01-0010"", ""2nd"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-""]"
"[""#"", ""#"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6""]","[""email-enronsent37_01-0011"", ""Interviews"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-""]"
"[""#"", ""#"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7""]","[""email-enronsent37_01-0012"", ""Pen"", ""-"", ""-"", ""-"", ""stephen"", ""stephen"", ""-"", ""-""]"
"[""#"", ""#"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8""]","[""email-enronsent37_01-0013"", ""5:00"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-""]"
"[""#"", ""#"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6""]","[""email-enronsent37_01-0014"", ""confirmed"", ""-"", ""-"", ""stephen"", ""stephen"", ""-"", ""-""]"
"[""#"", ""#"", ""1"", ""2"", ""3"", ""4""]","[""email-enronsent37_01-0015"", ""confirmed"", ""stephen"", ""stephen"", ""-"", ""-""]"
"[""#"", ""#"", ""1"", ""2"", ""3"", ""4""]","[""email-enronsent37_01-0016"", ""confirmed"", ""stephen"", ""stephen"", ""-"", ""-""]"
"[""#"", ""#"", ""1"", ""2"", ""3"", ""4""]","[""email-enronsent37_01-0017"", ""confirmed"", ""stephen"", ""stephen"", ""-"", ""-""]"
"[""#"", ""#"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""16"", ""17"", ""18"", ""19"", ""20"", ""21"", ""22"", ""23"", ""24"", ""25"", ""26""]","[""email-enronsent37_01-0018"", ""appreciated."", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-""]"
"[""#"", ""#"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""16"", ""17"", ""18"", ""19"", ""20"", ""21""]","[""email-enronsent37_01-0019"", ""questions."", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-""]"
"[""#"", ""#"", ""1"", ""2"", ""3"", ""4""]","[""email-enronsent37_01-0020"", ""Coordinator"", ""stephen"", ""stephen"", ""-"", ""-""]"
"[""#"", ""#"", ""1"", ""2"", ""3"", ""4"", ""5""]","[""email-enronsent37_01-0021"", ""before."", ""-"", ""-"", ""-"", ""-"", ""-""]"
"[""#"", ""#"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6""]","[""email-enronsent37_01-0022"", ""anything."", ""-"", ""-"", ""-"", ""-"", ""-"", ""-""]"
"[""#"", ""#"", ""1""]","[""email-enronsent37_01-0023"", ""Best"", ""-""]"
"[""#"", ""#"", ""1""]","[""email-enronsent37_01-0024"", ""Jeff"", ""stephen""]"
"[""#"", ""#"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8""]","[""email-enronsent37_01-0025"", ""<skush@swbell.net>"", ""-"", ""stephen"", ""stephen"", ""stephen"", ""-"", ""-"", ""-"", ""-""]"
"[""#"", ""#"", ""1"", ""2"", ""3""]","[""email-enronsent37_01-0026"", ""PM"", ""-"", ""-"", ""-""]"
"[""#"", ""#"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9"", ""10""]","[""email-enronsent37_01-0027"", ""anyone."", ""-"", ""-"", ""-"", ""-"", ""-"", ""stephen"", ""-"", ""-"", ""-"", ""-""]"
"[""#"", ""#"", ""1"", ""2"", ""3"", ""4""]","[""email-enronsent37_01-0028"", ""touch."", ""-"", ""-"", ""-"", ""-""]"
"[""#"", ""#"", ""1""]","[""email-enronsent37_01-0029"", ""Scott"", ""stephen""]"
"[""#"", ""#"", ""1"", ""2"", ""3"", ""4"", ""5""]","[""email-enronsent37_01-0030"", ""update."", ""-"", ""-"", ""-"", ""-"", ""-""]"
"[""#"", ""#"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6""]","[""email-enronsent37_01-0031"", ""price?"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-""]"
"[""#"", ""#"", ""1"", ""2""]","[""email-enronsent37_01-0032"", ""Leach"", ""stephen"", ""stephen""]"
"[""#"", ""#"", ""1"", ""2"", ""3""]","[""email-enronsent37_01-0033"", ""AM"", ""-"", ""-"", ""-""]"
"[""#"", ""#"", ""1""]","[""email-enronsent37_01-0034"", ""fyi"", ""-""]"
"[""#"", ""#"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""16"", ""17"", ""18"", ""19"", ""20"", ""21"", ""22"", ""23"", ""24"", ""25"", ""26"", ""27"", ""28"", ""29"", ""30"", ""31""]","[""email-enronsent37_01-0035"", ""projects."", ""stephen"", ""stephen"", ""-"", ""stephen"", ""stephen"", ""-"", ""stephen"", ""stephen"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""stephen"", ""-"", ""-"", ""-"", ""-"", ""-"", ""stephen"", ""-"", ""stephen"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-""]"
"[""#"", ""#"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""16"", ""17"", ""18"", ""19"", ""20"", ""21"", ""22"", ""23"", ""24"", ""25"", ""26"", ""27""]","[""email-enronsent37_01-0036"", ""activities."", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-""]"
"[""#"", ""#"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""16"", ""17"", ""18"", ""19"", ""20"", ""21"", ""22"", ""23"", ""24"", ""25""]","[""email-enronsent37_01-0037"", ""projects."", ""-"", ""-"", ""-"", ""-"", ""-"", ""stephen"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-""]"
"[""#"", ""#"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""16"", ""17"", ""18"", ""19"", ""20"", ""21"", ""22"", ""23"", ""24"", ""25"", ""26"", ""27"", ""28"", ""29"", ""30"", ""31"", ""32"", ""33"", ""34"", ""35""]","[""email-enronsent37_01-0038"", ""#582."", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""stephen"", ""-"", ""-"", ""-"", ""-"", ""stephen"", ""-"", ""stephen"", ""-"", ""stephen"", ""stephen"", ""stephen"", ""stephen"", ""stephen"", ""stephen"", ""stephen"", ""stephen"", ""-""]"
"[""#"", ""#"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""16"", ""17"", ""18"", ""19"", ""20"", ""21"", ""22"", ""23"", ""24"", ""25"", ""26"", ""27"", ""28"", ""29""]","[""email-enronsent37_01-0039"", ""2003."", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-""]"
"[""#"", ""#"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""16"", ""17"", ""18"", ""19"", ""20"", ""21"", ""22""]","[""email-enronsent37_01-0040"", ""sulfur."", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-""]"
"[""#"", ""#"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""16"", ""17"", ""18"", ""19"", ""20"", ""21"", ""22""]","[""email-enronsent37_01-0041"", ""onshore."", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""stephen"", ""-"", ""stephen"", ""stephen"", ""stephen"", ""stephen"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-""]"
"[""#"", ""#"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9"", ""10"", ""11"", ""12""]","[""email-enronsent37_01-0042"", ""onshore."", ""stephen"", ""-"", ""-"", ""-"", ""-"", ""stephen"", ""stephen"", ""stephen"", ""-"", ""-"", ""-"", ""-""]"
"[""#"", ""#"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""16"", ""17"", ""18"", ""19"", ""20"", ""21"", ""22"", ""23"", ""24""]","[""email-enronsent37_01-0043"", ""basis."", ""stephen"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-""]"
"[""#"", ""#"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9"", ""10"", ""11"", ""12"", ""13"", ""14""]","[""email-enronsent37_01-0044"", ""NYMEX."", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-""]"
"[""#"", ""#"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""16"", ""17"", ""18"", ""19"", ""20"", ""21"", ""22"", ""23"", ""24"", ""25"", ""26"", ""27"", ""28"", ""29"", ""30"", ""31"", ""32"", ""33"", ""34"", ""35"", ""36"", ""37""]","[""email-enronsent37_01-0045"", ""right."", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""stephen"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""stephen"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""stephen"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-""]"
"[""#"", ""#"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""16"", ""17"", ""18"", ""19"", ""20"", ""21"", ""22"", ""23""]","[""email-enronsent37_01-0046"", ""barrels."", ""-"", ""-"", ""-"", ""-"", ""-"", ""stephen"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""stephen"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-""]"
"[""#"", ""#"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""16"", ""17"", ""18"", ""19"", ""20"", ""21"", ""22"", ""23""]","[""email-enronsent37_01-0047"", ""2003?"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-""]"
"[""#"", ""#"", ""1"", ""2""]","[""email-enronsent37_01-0048"", ""print"", ""-"", ""-""]"
"[""#"", ""#"", ""1"", ""2""]","[""email-enronsent37_01-0049"", ""Huble@ENRON"", ""stephen"", ""stephen""]"
"[""#"", ""#"", ""1"", ""2"", ""3""]","[""email-enronsent37_01-0050"", ""PM"", ""-"", ""-"", ""-""]"
"[""#"", ""#"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9"", ""10"", ""11"", ""12""]","[""email-enronsent37_01-0051"", ""well."", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-""]"
"[""#"", ""#"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9"", ""10"", ""11""]","[""email-enronsent37_01-0052"", ""off."", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-""]"
"[""#"", ""#"", ""1""]","[""email-enronsent37_01-0053"", ""Jeff"", ""stephen""]"
"[""#"", ""#"", ""1"", ""2""]","[""email-enronsent37_01-0054"", ""Hoog"", ""stephen"", ""stephen""]"
"[""#"", ""#"", ""1"", ""2"", ""3""]","[""email-enronsent37_01-0055"", ""AM"", ""-"", ""-"", ""-""]"
"[""#"", ""#"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""16"", ""17"", ""18"", ""19"", ""20"", ""21"", ""22"", ""23"", ""24"", ""25"", ""26"", ""27"", ""28"", ""29"", ""30"", ""31"", ""32"", ""33"", ""34"", ""35"", ""36""]","[""email-enronsent37_01-0056"", ""agreement."", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-""]"
"[""#"", ""#"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""16"", ""17"", ""18"", ""19"", ""20"", ""21"", ""22"", ""23"", ""24"", ""25""]","[""email-enronsent37_01-0057"", ""requirements."", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-""]"
"[""#"", ""#"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""16"", ""17"", ""18"", ""19"", ""20"", ""21"", ""22"", ""23"", ""24"", ""25"", ""26"", ""27"", ""28"", ""29"", ""30"", ""31"", ""32"", ""33"", ""34"", ""35"", ""36"", ""37"", ""38"", ""39"", ""40"", ""41""]","[""email-enronsent37_01-0058"", ""contract."", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-""]"
"[""#"", ""#"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""]","[""email-enronsent37_01-0059"", ""hedging."", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-""]"
"[""#"", ""#"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""16""]","[""email-enronsent37_01-0060"", ""front."", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-""]"
"[""#"", ""#"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9"", ""10""]","[""email-enronsent37_01-0061"", ""claim."", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-""]"
"[""#"", ""#"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""16"", ""17"", ""18""]","[""email-enronsent37_01-0062"", ""payout."", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-""]"
"[""#"", ""#"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""16"", ""17"", ""18"", ""19"", ""20"", ""21""]","[""email-enronsent37_01-0063"", ""back."", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-""]"
"[""#"", ""#"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""]","[""email-enronsent37_01-0064"", ""me."", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-""]"
"[""#"", ""#"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""16"", ""17""]","[""email-enronsent37_01-0065"", ""form?"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-""]"
"[""#"", ""#"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""16"", ""17"", ""18"", ""19"", ""20"", ""21"", ""22"", ""23""]","[""email-enronsent37_01-0066"", ""1-way."", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-""]"
"[""#"", ""#"", ""1"", ""2""]","[""email-enronsent37_01-0067"", ""print"", ""-"", ""-""]"
"[""#"", ""#"", ""1""]","[""email-enronsent37_01-0068"", ""RusAmArts@aol.com"", ""-""]"
"[""#"", ""#"", ""1"", ""2"", ""3""]","[""email-enronsent37_01-0069"", ""AM"", ""-"", ""-"", ""-""]"
"[""#"", ""#"", ""1"", ""2"", ""3"", ""4""]","[""email-enronsent37_01-0070"", ""Shankman,"", ""-"", ""-"", ""stephen"", ""-""]"
"[""#"", ""#"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""]","[""email-enronsent37_01-0071"", ""reply."", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-""]"
"[""#"", ""#"", ""1"", ""2"", ""3"", ""4"", ""5""]","[""email-enronsent37_01-0072"", ""resume."", ""-"", ""-"", ""-"", ""-"", ""-""]"
"[""#"", ""#"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""]","[""email-enronsent37_01-0073"", ""summary."", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-""]"
"[""#"", ""#"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""16"", ""17"", ""18"", ""19"", ""20""]","[""email-enronsent37_01-0074"", ""SERVICES."", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""stephen"", ""-"", ""-"", ""-""]"
"[""#"", ""#"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""16"", ""17"", ""18"", ""19"", ""20"", ""21"", ""22"", ""23"", ""24"", ""25"", ""26""]","[""email-enronsent37_01-0075"", ""open."", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-""]"
"[""#"", ""#"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""]","[""email-enronsent37_01-0076"", ""suggestions."", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-""]"
"[""#"", ""#"", ""1"", ""2""]","[""email-enronsent37_01-0077"", ""Regards,"", ""-"", ""-""]"
"[""#"", ""#"", ""1""]","[""email-enronsent37_01-0078"", ""Rina"", ""stephen""]"
"[""#"", ""#"", ""1"", ""2""]","[""email-enronsent37_01-0079"", ""ENRONR~1.DOC"", ""-"", ""-""]"
"[""#"", ""#"", ""1"", ""2""]","[""email-enronsent37_01-0080"", ""Yikes!"", ""-"", ""-""]"
"[""#"", ""#"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9"", ""10""]","[""email-enronsent37_01-0081"", ""problem."", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-""]"
"[""#"", ""#"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9"", ""10"", ""11""]","[""email-enronsent37_01-0082"", ""it."", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-""]"
"[""#"", ""#"", ""1"", ""2"", ""3"", ""4"", ""5""]","[""email-enronsent37_01-0083"", ""going?"", ""-"", ""-"", ""-"", ""-"", ""-""]"
"[""#"", ""#"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6""]","[""email-enronsent37_01-0084"", ""weekend?"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-""]"
"[""#"", ""#"", ""1"", ""2""]","[""email-enronsent37_01-0085"", ""Martinez@ENRON"", ""stephen"", ""stephen""]"
"[""#"", ""#"", ""1"", ""2"", ""3""]","[""email-enronsent37_01-0086"", ""AM"", ""-"", ""-"", ""-""]"
"[""#"", ""#"", ""1"", ""2"", ""3""]","[""email-enronsent37_01-0087"", ""happened?"", ""-"", ""-"", ""-""]"
"[""#"", ""#"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""16"", ""17"", ""18"", ""19"", ""20"", ""21"", ""22"", ""23"", ""24"", ""25"", ""26"", ""27"", ""28"", ""29"", ""30"", ""31"", ""32"", ""33"", ""34"", ""35"", ""36"", ""37"", ""38"", ""39"", ""40"", ""41""]","[""email-enronsent37_01-0088"", ""bus."", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-""]"
"[""#"", ""#"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9"", ""10"", ""11"", ""12""]","[""email-enronsent37_01-0089"", ""wait."", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-""]"
"[""#"", ""#"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""16"", ""17"", ""18"", ""19"", ""20"", ""21"", ""22"", ""23"", ""24""]","[""email-enronsent37_01-0090"", ""bus."", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""stephen"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-""]"
"[""#"", ""#"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9"", ""10"", ""11"", ""12"", ""13"", ""14""]","[""email-enronsent37_01-0091"", ""bus."", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-""]"
"[""#"", ""#"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9"", ""10"", ""11"", ""12""]","[""email-enronsent37_01-0092"", ""8am."", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-""]"
"[""#"", ""#"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7""]","[""email-enronsent37_01-0093"", ""missed."", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-""]"
"[""#"", ""#"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9"", ""10"", ""11"", ""12"", ""13""]","[""email-enronsent37_01-0094"", ""own."", ""-"", ""-"", ""-"", ""stephen"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-""]"
"[""#"", ""#"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""16"", ""17""]","[""email-enronsent37_01-0095"", ""whereabouts."", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-""]"
"[""#"", ""#"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9"", ""10""]","[""email-enronsent37_01-0096"", ""her."", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-"", ""-""]"
